text,label
"Ham and eggs with a HUGE biscuit, blueberry pancakes, and a side of the sweet candy bacon was on the table. The ham and eggs was ehh - you can get it anywhere. The pancakes was good. But the Bacon stole the whole show. It was salty and sweet with a nice chewiness crisp to it. Could have been 4 stars but the food here did not agree with my tummy too much and the 1.5 - 2 hour wait for a table for 2.","[1.0, 0.0]"
Tried their macarons many times.  Went again last week and the line was long.  The staff was very efficient.  They passed out menus to customers in the back of the line so they use the time to decide what to order.,"[1.0, 0.0]"
"I wish I could give the place 3-4 stars because it's truly a nice place with friendly, courteous bartender and pretty good food. I and my girlfriend arrived around busy hours and waiited 20 minutes, then only to wait 30 minutes more for our food without the waitresses EVER asking how we were doing despite the empty table between us. Now off to the food - Creamy Tom Yum Goong: salty beyond edible. I grew up and Vietnam and handle saltiness in food fine but the soup tasted too strong with the salt so I sent it back to the kitchen. This time we got a diluted version of the broth, less toppings and overall not tasty. After sending the dish was when we started to wait 30 minutes for our entrees which probably would never arrive if we did not ask the forgetful and unfriendly waitress. - Pad Thai: a Thai place can hardly go wrong with this dish. Pad Thai was good for me. Recommended - Panang Curry: generous portion is a plus. But still salty and less creamy than expected. It's ok curry, not anywhere near amazing - Thai Tea: good with impressive presentation","[1.0, 0.0]"
"pies were great, with a good variety of toppings using lots of cured meats, unusual pizza cheeses (pawlet?), and seasonal veggies. They don't let you make any substitutions, but you can easily build your own pie. we had the duck hunt (with duck prosciutto, sweet potato & leek), m. martigan (pesto, artichoke & shrooms), and split a couple apps: squash salad, which was wedges of assorted squashes, roasted and simply seasoned; and the octopus plate -- skimpy portions, deep fried and way too salty. favorite was the m. martigan, which is only listed on the to-go menu, but our server let us order during dinner.. thanks! besides the food, i loved their grapefruit soda! I'm almost glad Roberta's is so far from my usual stomping grounds bc it could prove serious competition to my fave pizza joint, Paulie Gee's. however, i think the overwhelmingly hipster crowd would deter me as well...","[1.0, 0.0]"
"I highly recommend the green tea rolls with sake ice cream! GET IT! GET IT! GET IT! If they don't have it, like the first time I was there, don't get disappointed. Get the black sesame creme brulee instead! The atmosphere is cute. There's tea from different countries and dessert that are very presentable. They have lunch specials too!","[1.0, 0.0]"
"The bartender was  very sweet and funny, as   was the waitress.  im helping open a real estate office on atlantic and I have been checking out the area for food spots, I had a great meal for under $15.00 and happy hour -2 for 1- til 7 pm what a treat !! Ill be back for sure!!! The 2 Bijanis  were great dont tell my boss!!","[0.0, 1.0]"
Great place but I think the manager should be more involved. Small details like minimum amount of nutella in the brioche or old taste in my l'ambrusco could have easily pushed me away if it wasn't for the atmosphere and the great music choice.,"[0.0, 1.0]"
"SO GOOD. Get the spicy chicken noodles! They are heavenly. This place is like Xian famous foods but only better, yummier and cheaper! (although the decor is not as nice). I'll definitely come back.","[1.0, 0.0]"
"Went here for a date and it was fantastic.  I had the sugar freak special po' boy sandwich, mac n cheese and fried chicken! so delicious.  The food wasn't greasy and the portions are huge.  The decor is different from anything in astoria.  it is a real gem","[1.0, 0.0]"
"I love this place.  EVERY BIT as good as Ippudo with out the WAIT!!! I think their version of shishito peppers are better than Ippudo.  And their Short Rib buns are out of this world.  I think I could gorge on these alone. Their ramen has more depth of flavor than Ippudo's and I didn't get that buzz that I normally do from MSG as I did at Ippudo.   Both places are great, but Zutto has NO LINES.   I would go here if I had a lot people joining me, but I like ippudo only because of the scene.","[0.0, 1.0]"
"Great quality fish and great service at the bar.  They didn't get 5 stars because the chairs were not comfortable at the bar and the staff would talk to one another in their native language.  Slightly rude. I recommend the house made tofu, the salmon sushi dinner set and the green tea ice cream.","[1.0, 0.0]"
"Super charming atmosphere, great place for brunch - heads up, the wait is a little on the long side and the service is mediocre but the food is fantastic. I recommend the vegi burger.","[0.0, 1.0]"
"I agree with the reviews below: the panini and crostini are amazing, and the service friendly and quick.  I'm surprised though that no one has mentioned the iced coffee yet - it's the best in Astoria: stout, full-bodied, and delicious without any bitterness.","[0.0, 1.0]"
"Some have called this the ""unofficial first restaurant of New York"".  It's crazy stinking good.  Fixed price or tasting menus only at dinner in the main dining room.  A superb wine list.  Flawless service.  And when they say ""business casual"", they mean it, by today's very relaxed business casual definitions.  You can get a little dressy if you want, or you can show up in cords and a buttondown, and you'll feel right at home either way. The food is ridiculous.  It is expensive.  But you won't care (and I don't care).  Do it.","[1.0, 0.0]"
"4.5 stars actually So I was moving..again..and I was deep in queens and didn't know anything around me... a quick yelp search and Wafa's came up... after perusing the menu I realized i was salivating a little too much and figured that was a sign that I needed to try it... I walked in and it is a cozy little spot, that was pretty busy around 7 pm on Saturday night.  Immediately the middle eastern music made me smile.  I was greeted right away and told them I wanted to place an order for takeout... Now the menu I honestly wanted to try every appetizer bc it was everything that my mama makes back home and as I have been craving her food and missing home I was tempted to order every last item... however self control took over and I ordered a kibbe and the swiss chard soup.  My entree was the mixed grill platter with Shish Tawook( chicken on the grill) and shish kebab ( lamb kebab), it comes with two choices and i decided on the hummus and rice.   I also ordered two chicken shwerma sandwiches for the two people that helped me move my stuff... i'm nice like that... Anyway back to the food, the reason I took off half a star was the wait time the young lady said 15 minutes however 30 minutes later I was still waiting... I got home and my salivary glands were in overdrive especially as I first emptied out the cargo van before I started to eat... The kibbe was on point... not dry not overcooked just right! The swiss chard has probably got to be one of my favorite soups I have tried in nyc... the lemony light goodness of the soup with a nice balance of lentils and swiss chard was awesome... now on to the main dish... it was HUGE! I mean I opened up the container and was like how am i suppose to finish all of this... The chicken honestly was so moist and flavorful and the kebab was not dry and just done ever so right... i loved the fact that with their rice they put lentils as well yummy! and the hummus was just creamy goodness! perfectly seasoned just the way i like it... The guys loved the sandwiches as well, they kinda inhaled them.... I was honestly in a food coma when I finished but I was smiling the whole time... I really hope I have a reason to be back deep in queens as I feel the need to go back soon... very soon.... .","[1.0, 0.0]"
"Great food, great atmosphere, great prices. And Johny's a gem, straight out of central casting.","[0.0, 1.0]"
Are you at some shitty bar in the west village getting drunk? Are you getting hungy? Do you not have any moneys? You should get your sloppy drunk self to mamoun's and get a $2.50 falafel sandwich and some hot sauce that tastes in you mouth for all the time. I would complain about the price hike from $2 to $2.50 but i'm filthy rich so it doesn't bother me.,"[1.0, 0.0]"
"Brunch at Ltauha, burger and huevos rancheros and coffee. No clue why everyone loves this place after that. Burger was extremely plain, tasted like what I would cook at a BBQ. Huevos rancheros were also maximum plain. Fries were fried great, but they had very little flavor. I thought this would be like a hipster place with espressos and stuff like that, but no it was just diner coffee. There is no way people can be serious about this burger being on the same level as Dumont or Northeast Kingdom -- it's just too bad that locals are too easily boosters because it takes away credibility. Maybe I'm being hard, but let me go further. When comparing to Bushwick restaurants, you are either comparing to overly hyped, big lined brunch places, or places with experimental and very interesting flavors deserving of hype. From what I saw, on this Labor Day, Ltauha was not anywhere to travel more than a subway stop for. Beware reviews with double exclamation marks. Queens has so much going for it. There are tons of great places in Ridgewood - and many that need to be documented on yelp to help with menus. We don't need to compare ourselves to Bushwick, and I'm not waiting to be Bushwick - there is no comparison to Queens and that's why we are awesome. New places have so much hope for people believing that Bushwick is coming, but with floors like that, it's not coming anytime soon. I feel like a snob, but whatever - the crux of this is to create some energy around places that are great that have been around forever. I don't know what they are so you locals have to review!!","[1.0, 0.0]"
"Stars for funky atmosphere - I was here during Christmas season so nice decor.   Had brussel sprouts and pulled pork sliders - and a draft.  Friendly Serbian  bar keep.  I think high ceilings make a place.   In case you're curious, that big wooden door to the left, across from the bar, is a bathroom.","[1.0, 0.0]"
"I rarely ever write reviews on yelp, but I am writing one today. Because of the phenomenal burgers you ask? Nope! This about the customer service. Please read on... In order to bypass the 1 hour wait for a table, my friend and I opted to sit at the front window seating. Win! My friend placed her hand bag on the lower shelf next to a light bulb.  As we stuffed or face, that light bulb slowly burned a hole into her bag. Fail!  We told our server about this, not in anger, but with a genuine hope that we wold prevent such a tragic outcome for future bags to come. Much to our surprise, she called in the manager who was not only very apologetic but took my friends name and number down with the intent to replace the bag. WHAT?!?! This kind of customer service is: 1) Rare  2) Rare in NYC and 3) Rare in a NYC restaurant that's popular enough that they really don't *need* your business anyway. Bravo! We were beyond pleased.  Thank you manager guy! PS - did I mention the burger is phenomenal?","[1.0, 0.0]"
"I LOVE going here with my girlfriends afterwork.  Shishito peppers are my favorite - ridiculously delicious. Four stars only because the ramen noodles are drenched in oil. Otherwise, awesome.","[0.0, 1.0]"
"hot damn and holy hell. delicious. $5 chicken biscuit gets me going. throw some extra hot sauce on that bird and eat up, kid. collard greens and hush puppies, mac and cheese and black eyed peas. god damn, this is some serious business. service is as good as it should be, cause I'm sure those kids don't make shit, and the kitchen is on their game. I've never even been in there longer than forty five minutes start to finish. do yourself a favor and come hungry.","[0.0, 1.0]"
I've been here on several occasions and each time was a really good experience. I've been here several times for brunch and the other day I stopped by for dinner.  The food has always been pretty good and the staff is pretty attentive. I love that they are open 24 hours.  And I think the prices are pretty affordable and especially when compared to other places in the area.,"[1.0, 0.0]"
"I went here to grab a late night slice and to see what all the rage was about. Everyone outside said the pizza was amazing. I personally cannot vouch for the food because while I was in line for my pizza l noticed a large rat in the front window eating the display pizza. I wasn't sure what to do because I seemed to be the only one who noticed, but I decided to tell the workers. They said ""Hey bro this Is New York, what do you expect?"" At that point I decided to leave and find a place with stronger sanitation values.","[1.0, 0.0]"
"definitely over-hyped. the food was ok, but not for the price. for similar prices, there are so many other better restaurants that have better food/service/atmosphere. i was expecting this place to be special, but it wasn't really all that.","[0.0, 1.0]"
"Due to traffic we were very late, the Maître 'D could not have been nicer. We were starving also so probably not your average fine dining clientele. The waiter was very helpful, the food sublime and we had a lovely evening.","[0.0, 1.0]"
"Food was great!! Service was awesome! From the host to the waiters, we felt taken care of and attended to. We came here for brunch and we all were very happy with all our dishes. The only minor thing I can suggest is perhaps if they can bring out the food hot rather than warm so it stays warm throughout the whole time. Otherwise, it was excellent! We were a group of nine girls so you know that can be challenging. Thanks to our waiter that took several pictures of us at our table! We will be back again!","[1.0, 0.0]"
"Ok, the chef here was too much!!  We got the total lecture on how this was real sushi and not ""fake"" sushi and ergo no rolls that you find at other places.  It was good, don't get me wrong but sheesh a little less 'tude dude!  We actually got in late and they closed shop early.  We then went to McD's and got burgers.  We were still hungry!","[1.0, 0.0]"
"Always a pleasure eating at Olea.  If it's packed and you are 2, eat at the bar!  It's really fun and the bartenders are always nice, good folks.","[1.0, 0.0]"
Really think they have done a great job with this place.  The interior was well thought out and the food rocks.  Get the salt and pepper ribs and NO NOT miss the meatballs.,"[1.0, 0.0]"
"love this place, meat is great beer is great. love the idea of cafeteria seating and ordering by the pound. a bit pricey but id say its well worth it.","[0.0, 1.0]"
"Excellent salmon sashimi and green tea! This restaurant has a wonderful Japanese-inspired ambience that is instantly relaxing and inviting. It's a good place to go if you want to talk without yelling over the people at adjacent tables, which tends to happen often at good NYC restaurants. I was also particularly fond of the sake china, miso soup bowls, and small mugs for the green tea - all nice touches to accent the food. My friend ordered a beef dish that was prepared and cooked table side which looked quite exciting. It came with soup, sides (e.g. pickled vegetables, seaweed, rice), and ice cream, which seemed like a pretty good amount of food for $20! She also said it was delicious. Furthermore, the waitress we had was appropriately attentive. I would definitely come back.","[1.0, 0.0]"
"Love this place and their lunch special. I missed the days, when I was working 2 blocks away. ::Ambiance:: It was very crowded during the lunch hours but not so much on the weekends or dinner time. It looked bigger and nicer after they renovation it. ::Food:: Must get the ton katsu and katsu curry. The lunch was a better deal because you pretty much as the exact same thing and size as the dinner and a lot cheaper. I love to grid the sesame seeds to make the dipping sauce. It was fun. ::Service:: Staff were pretty friendly during my every visit. I want to go back again.","[1.0, 0.0]"
"Love this place! VERY pricey though, but what do you expect everything is imported and top notch Italian goods. We bought some fresh made pasta, that we have yet to try. All of the pasta looked good. I was itching for some of the fresh ravioli and I know that if I had gone alone I wouldn't have been able to leave without racking up a huge bill. What can I say I'm just a sucker for artisanal goods! We ate at Il Pesce, which was nice. The food was delicious and moderately priced. I had the fish of the day special, a whole butterflied fish then pan fried for a nice crispy outer layer. It came with warm roasted brussels sprouts. The fish was simply, but delicious seasoned with lemon, olive oil, salt and pepper. Our server was very friendly and attentive. Wonderful experience and good food. I also had the gelato at the gelato counter. You MUST try the sweet milk. It's similar to vanilla, but with a more complex flavor profile. Soooo good! This place is great for exploring and getting special goods at, such as god salami, cheese, basically things you can't get anywhere else. They also have a neat cookware section.","[1.0, 0.0]"
"Meh, Bing Wong thinks they're fancy now. It used to be $6-7 bucks for a roast pork rice dish. Now I believe it's close to $10-11, thanks a lot tourists. I've been eating here since I was a kid and it's always been mediocre. Definitely more authentic than other restaurant, but c'mon it's Chinatown. I hate the meat choppers. They always give you more fat than meat. Do yourself a favor and keep walking down Mott street till you hit Wing Wong on your right.","[1.0, 0.0]"
i recommend this ALOOOTTT!!! Dont forget to ask for the special sauce!!,"[0.0, 1.0]"
I traveled from Huntington L.I. for their great pork and beef sandwich.  No Joke!,"[0.0, 1.0]"
"As a regular diner at this place I will be honest with you- Robertas is mad cool. The long low wooden tables are just my taste, I like a place with awesome food and not a lot of show. The selections of beer and wine are nice, they have super expanded their seating in the back and outside where there is another bar... and then they have events they are super fun and cool. Again, cool. Everyone who works here and eats here looks so cool. Sometimes its a bit annoying and people are putting on airs everywhere, but I can deal with it, because the food is AWESOME. The food is $$$, dont get me wrong, but so many items are local/fresh/grown BY ROBERTAS that I think it's worth it. Simple dishes with tons of flavor. The cuttlefish and the scallops are perennial favorites, and all the pizzas are good- order 3 with a group of 4 and get a lot of awesomeness for cheapish. The service has never been 100% on point but the place is usually mobbed by all the wealthy artists in the area with no where else to go (yet) that is as cool as they are. There is often a wait by the bar which is cramped but again, I can deal, because this place is just so cool.","[0.0, 1.0]"
Anyone who loves pizza owes it to themselves to come here and try their pizza.,"[0.0, 1.0]"
"not for kids, this is for men and women. If u are a child or crying baby : please stay away from this fantastic place!!!","[0.0, 1.0]"
"As for food-delish! As for staff-very nice! As for ambience-modern/simple! Just a +5 all around. Highly recommend the Pod See Yu (although I may have misspelled it), it is basically the Drunk Man's Noodle with a different name. As for the appetizers-liked what I tried (just don't remember the name in the menu). It's a perfect place in the neighborhood that's good for a date as well as a group outing!","[0.0, 1.0]"
"Loved everything about Galli ...A great space with a great vibe has an awesome menu , I especially loved the baked clams and signature drinks","[0.0, 1.0]"
"We happened upon this place while walking in the Noho area, looking for some pasta. Here's my experience: 1. Space is cute and sweet. Decor is rustic, but not in a cheesy way. Small, but not in an uncomfortable way. 2. Service was perfection. Our server was sweet, knowledgeable and very helpful. Made us feel very welcome and didn't rush our dinner. 3. Food was delicious! We ordered the gnocco frito which were hot, light and airy. Served with cold cuts, which were delish. I had the pasta bolognese which was perfection. The pasta was house-made and made perfectly. Not thick and perfectly coated in their bolognese sauce. I would come back JUST for this dish. 4. I gave -1 star based on the carni dish we had, which was the Salcicce E Fagioli. We both thought the sausage was kind of dry and crumbly. We didn't really enjoy it. But honestly, the pasta dish was so good that we overlooked it. We would definitely come back here and totally recommend it. It's good to find a great pasta restaurant that doesn't break the bank.","[1.0, 0.0]"
"My first time having Venezuelan food and it was amazing!   I have basically come to realize in my short time living here that Williamsburg food is way better than Park Slope food...that's right I said it! Anyways, great happy hour deal from 4-7 pm with dark and stormies (yeahhhh...my favorite) with a fruity kick.  My friend and I shared the ""Guasacaca with chips"" (haha caca...) which is basically really good guacamole with these unique homemade chips that aren't even chips (just go and try them...).  The ""tajadas"" plantains were also moist and I loved the sweet with cheese flavor combination.   And to top it off, the arepa was definitely the highlight.  I had the pernil special, which was juicy, well-seasoned, melt-in-your-mouth pork (mmmm my mouth is watering) on a soft, doughey tortilla. The venue itself is also very cute both inside by candlelight and outdoors - my friend and I were able to sit out in the garden patio - really felt like I was back in California :)","[1.0, 0.0]"
"I went to this restaurant last Friday night for dinner with some of my friends. I had a wonderful Burrata appetizer that was on special. I then had the cavatelli with ricotta and meatballs, which was very lackluster. My friends all had neutral reactions to their pasta, some were better than others. My only friend who didn't get pasta got the pork, and I'm pretty sure he liked it. The most disappointing aspect of the meal was far and away the service. Our waitor was arrogant and incompetent, a terrible combination... He screwed up, if you can believe this, three entres at the table and didn't offer to comp anything, not a drink, not one dish. He didn't even take anything back to the kitchen, he just stood watching everyone who got the wrong dish to make sure they liked what they didn't order. We just ate the stuff because it had already taken so long to get there, otherwise we most certainly would have sent it back. It then took him 45 minutes to bring us our check. This restaurant is really intimate, which is nice, but not when your waitor is walking back and forth right in your face ignoring you. We asked to split the check and not only was he not able to do it, he gave a 2 minute long speech about how much he tried. It was so ridiculous and weird, it was hard not to laugh at him. All in all, the atmosphere is very nice and I think that is main reason anyone would pick this restaurant. The alcohol selection is small but well-thought out. I wish that this server took more pride in what he does, I really hope the others do.","[1.0, 0.0]"
"Its funny that my first two reviews are of pizza places, lol but my colleague informed me of this place and I was not disappointed! I got a salad and the meatball classic pizza which was very good. Obviously this place is known for its thin crust and rightfully so. I only had delivery as with Patsy's but again looking forward to dining in.","[0.0, 1.0]"
"I must thank Katy Kasmai. It's because of her friends' bad behavior that I know of Feast. I ate there this noon and it was crowded; the food was superb and the service excellent.   I had the baby back benedict and my wife had an omelette. Both were beautifully prepared and delicious. The starters, particularly the bakery basket, were excellent as well. We showed up around 1pm without reservations and the place was incredibly crowded so we sat at the bar. Despite the crowds the service we received was very quick and professional all the way through. I would recommend Feast to anyone coming to NYC. The only complaint is one all too familiar in NYC. Too noisy. Again, thanks to Katy and her Google glass wearing friends. I never would have tried Feast if not for you.","[0.0, 1.0]"
"I need to go back here again!! The mussels were delicious and I kept dipping my toasted bread in their broth. Their pizzas were the bombdiggity, and I heard their sausage was delicious. Also, that first bite of the baby jesus cake......... that was some damn good cake!","[0.0, 1.0]"
best burger in NYC.,"[0.0, 1.0]"
"Not much else to add that 360+ other reviewers haven't said. Have been twice, both times got the Classic. Prob the best banh mi in the East Village...good banh mi bread, good fillings, go for the extra spicy if you like spice...","[1.0, 0.0]"
"Arrived around 5:15 expecting to wait to get in, but was actually open at 5. Wasn't too difficult to find if you read these reviews! We sampled a number of items which were all pleasing in different ways. We sampled some skewers - duck and pork belly. These were simple and decent, but nothing amazing. Simple salt seasoning and grilled meat. Can't complain too much. We also started with a short rib appetizer. Guess I was expecting something a little more? Don't get me wrong, the flavor was good, but the same as the skewers - salt and meat. Good, but might not order them again. Next was the fermented soybean wrapped with fried tofu... this is definitely an acquired taste, but good. Not sure I would order it again, but it was nice to try. Next it was on to the udon noodles with pork and veggies. The sauce the waitress recommended was a little sweet for my tastes, but very good overall. Last was our favorite - the kimchi with pork belly. Guess I had my fill of pork for this trip. This was mild and not too spicy, but had great flavor. We finished our meal with some hot house sake and called it a night. I am looking forward to going back to this place and ordering some different combinations of items. Overall, good meal at a good price","[1.0, 0.0]"
"This pizza is so freaking good. There's always a long line so I never bothered and the name, artichoke made me think,healthy, which doesn't interest me when buying a slice of pizza.. So I was with a friend, he's a regular, he asked if I went there, he explained the difference with this pizza,( it's not traditional pizza folks)how it's made and we went. He goes, I'm a get a crab pizza, I wrinkled my nose and said, see fish and crustaceans don't belong on a pizza... He got me a plain ole slice,which was delicious,but I was staring at his it had chunks of crab and a white cheese sauce(chowder?) and I took a bite,oh yum! I ate his pizza then sent him back 4 more! What I noticed was  it was saucy but the pizza dough was NOT soggy it was crispy,how'd they manage that? The crab was fresh and so flavorful I defitnitley recommend","[0.0, 1.0]"
"Hands down, the best pizza in NYC. Totally worth the (sometimes) two hour wait. A little unsanitary, yes... but it's just too good to pass up. The pizza comes out of an 800 degree oven, so really, nothing to worry about. A party in your mouth if ever there was one. Worth the trip, worth the wait.","[0.0, 1.0]"
"Foie Gras Sushi Rolls! need i say more? ok then, the Coffee Semi-Freddo dessert! would go back for just those two dishes and i would be a super happy camper... ps. service was very friendly and attentive all-around...","[1.0, 0.0]"
"Lunch truck heaven.  There are a few trucks that I would give 5 stars too (eg, Halo Berlin), and this is certainly one of the them.  The food comes out insanely fast, and the guys giving you the food are always really nice. I get the same thing every time: lamb with the works, over rice, with lots of hot sauce. God bless lunch trucks.","[0.0, 1.0]"
"I am definitely a fan of this place. Recently went on a first date here and we had a wonderful time. The food was good and very nicely prepared. I had the duck and we split a side of the gnocchi with the little donuts for dessert. The wine selection is excellent and I was able to pick up a fantastic Italian red, which I've since ordered a case of for myself. I also recommend it for a date place as the after dinner options are countless in that neighborhood. It is a nice spot.","[1.0, 0.0]"
"from the out side it looks like a spanish take out place. when you go inside it has a small diner look. the staff doesnt speak the greatest english, but they have great recomendations. they have 3 different size tacos, small regular and large. and a different variety of meats like spicy pork, steak, chicken, chorizo etc. the burritos are ENORMOUS! and delish i might add.  they stay open late which is perfect for me since i am a waitress and work late and leave work STARVING. you can eat like a king here for 2 and spend under $30.00. they have imported coca cola from mexico (its a tad bit sweeter than regular coke). i enjoy this place often, and will continue to do so. the chicken flautas are great, as well as the tortas. this is my go-to quick bite place for sure!","[0.0, 1.0]"
"My wife took me here for my birthday. The wait to get a table was about 10-15 minutes and the food was good. The hostess was friendly. However, the wait for the food was extremely long!!! The 2 ladies who sat next to us ordered 5 seconds (literally) before we ordered and they got their food 15-20 minutes before we got ours. We ordered the Eggs Norwegian and Spinach Omlette and the 2 ladies ordered the Eggs Benedict. The atmosphere was nice and the place wasn't overly noisy considering there was a good amount of people there. We will try this restaurant again to give it a chance to see if the service is slow as it was today.","[1.0, 0.0]"
"We were told there would be a long wait before coming here but 1.5-2 hours wait for breakfast at 1 PM was unexpected... so, we ordered take out which was ready in 15 minutes... and with some team effort, scored a bench across the street... and devoured our meal while watching all the people sitting outside - starving. On a gorgeous day, it was a much better option than sitting inside where everyone was practically on each other because it was so small. I had the buttermilk biscuit sandwich and really liked the biscuit.  It was not dry at all and had a good crunch.  If only it was dinner time, we would've tried the buttermilk fried chicken.","[1.0, 0.0]"
The wait here is always SOO long - 2 hours usually. I've heard so many good things about this restaurant and how it's the BEST greek/seafood restaurant in Astoria but I was pretty disappointed by their food - their kyclades special and grilled octopus was mediocre at best. Not worth the wait or price.,"[0.0, 1.0]"
"The doorman, Ralph and I chummed it up while I waited for my to-go Grimaldi's Pies. I would say if you go around off hours, and after stormy weather, you are guaranteed to bypass any chance of a line. The pizza is hot, the crust is perfect, the cheese is the right kind of melty and the sauce is in perfect abundance. The waiters are attentive, but down to business - just the way a Brooklyn joint should be. Don't forget cash! Ralph likes to hook up the locals, and needless to say, I will be back, he is my new BFF.","[1.0, 0.0]"
"On my trip to NY last week, we tried many pizza places in search of the best. Lombardi's was my FAVORITE! So delicious- perfectly cooked thin pizza, with fresh mozzarella and tomato sauce. YUM! We got ours with pepperoni and garlic-sauteed spinach. Our waitress was not the friendliest, but the food was great!","[1.0, 0.0]"
"Owned by the Odeon peeps, Cafe Cluny is a cute cozy spot with all kinds of interesting animal paraphernalia. Sort of like Freeman's, but none of the animals seem to be looking right at you. A nice place to duck into on a cold winter night. The service is quick and friendly and wears cute long sleeved striped tees. My only complaint is that I ordered steak frites and my frites were 6 small potato wedges. When you order this dish you're pretty much doing so as an excuse to eat a big pile of delicious fries so I was a little disappointed.","[1.0, 0.0]"
"unique, interesting concept. i appreciate the european-ness of the market, the way the restaurants are sprawled out in the open within the market, and the vast array of italian goodies this place has. i had dinner at the pasta + pizza restaurant which was good, although i would still like the option of ordering pasta, pizza, meat, AND seafood all in one meal, as opposed to switching to different restaurants. but i guess that's not authentically italian. if it was less crowded, i'd probably go more often.","[1.0, 0.0]"
"Decent option for cheap food late at night. Nothing is legendary, but let's remember that we're talking about a 4 am buffet. Things could be much worse.","[0.0, 1.0]"
"It took me awhile to actually find this nondescript place on Atlantic but It was worth the trek. Went here for Sunday brunch and had the YUMMO savory grits and kale. My mouth is watering just thinking about it. My friend had the pancakes.Meh, pancakes, what's the say. If you venture to MOB I say try the non conventional options. Also, even after going here I still don't quite understand exactly what a maimonide is. I hope it's not that piece of cinnamon roll they give you for free cuz that's nothing to brag about. All in all, I'd go here again, especially if I'm already in the neighborhood.","[1.0, 0.0]"
Love it.,"[0.0, 1.0]"
"Best restaurant not only in Williamsburg but in the whole world.  I am lucky enough to live down the street, if I could afford it I would eat there every day.  Over the past 2 years I have eaten there on average once a week and I have never had anything that wasn't amazing!  Dinner is awesome  but nothing beats the country breakfast and a large bloody mary on a sleepy Sunday afternoon!!!  Also amazing are their other restaurants Romans and Marlow and Sons.  Another win is Marlow and Daughters...when we BBQ we buy all of of the ingredients there..ground beef, cheese and buns and we have Diner burgers at home!","[0.0, 1.0]"
"A tasty addition to the neighborhood with some particularly tasty things that are creative and some relatively tasty things that are pretty standard. Also I really like their weird triangular plates. Very cool. Get the short rib slider. It's a bit overpriced but is really quite extraordinary. Super tender, with some mashed potatoes for good measure. The beef tempura tacos were also interesting and quite tasty. The more mundane stuff included the brussels sprouts and mushrooms. They were in no way bad, but there was nothing super special about them.","[1.0, 0.0]"
"Cozy little southern comfort spot with good food. I had the hippie banjo minus the sprouts and it was fresh and warm. My wife had and enjoyed the chicken with waffles dish. The chicken was good and non greasy. The waffles were just ""okay"". Either way we enjoyed it and the prices were very affordable.","[0.0, 1.0]"
"I was born in Brooklyn and moved to Canada (for business - not witness protection!) I missed the Pizza in NY - especially L&B (which has changed... but that's another review).  I now live on Clinton St so Sottocasa is a nice walk. The wait staff was attentive, got seated immediately and they described the pizzas very well... This place is great for a group of friends just going to share a few pies.  It's a bit loud but hey.. this is NY - we're a loud bunch, right? I know which pies my server likes, as I was told - repeatedly... again us New Yorkers are opinionated, so I laughed it off.  Sottocasa has a good vibe, pretty much a young crowd, and being a tad past my tweens I felt a bit out of place. On to the pizza... I think this place tries too hard.  I had the POPEYE, and with a name like POPEYE, I was expecting lots of Spinach, like more green than anything else,  so I was dissappointed (a bit) to see that the spinach was applied sparingly.  My BF had the TONNO & CECI - must say that it was interesting, but I am not a big fan of these 2 flavors. Later that evening, I started to feel a bit ill - not nausea sick, but just uncomfortable.  My stomach hurt really bad, I don't know - it's hard to describe but I was out of it.  Tried good old Pepto to no avail, alka seltzer - nothing.  I wound up falling asleep out of sheer exhaustion. My BF was not 100% as well, he said he felt ""BLOATED"" like his stomach was going to explode. We went to work the next day, and on my way home I decided to stop by and let the Sottocasa know that I was ill the night before.  Maybe there was soemthing in the dough - maybe it didn't cook enough, not sure - I din't even play a pizza maker on TV.  I met one of the cooks, (the guy with glasses) and he told me that it was impossible that their food made us sick. Maybe we ate something else someplace else. OK, I'll take that - maybe the yogurt and banana I had for lunch at 2:00PM made me sick right after I ate at Sottocasa. Too bad, all the reviews were so good - I suppose you really can't trust YELP ~Inna","[0.0, 1.0]"
"The duck chawarma was my favorite dish, and I also loved the date cake (very nice).  Love that the pita is freshly baked, and it's very evident in the food. Can't get enought of this place.","[0.0, 1.0]"
Food was very good. The ambiance is wonderful. Service was excellent. Only downside is that I couldn't go back sooner because you need to make a reservation about a month in advance.,"[0.0, 1.0]"
"Even though this place has some history (for a restaurant in NYC), it's still quite pathetic as a restaurant, since it should be about food. The menu choices are so limited that I was compelled to just leave. I ended up ordering chicken with fries, which was nothing special (both of them), and offensively overpriced ($27 for  a small piece of chicken?!) As a side note, I found some hair in fries (tasty, huh?)","[1.0, 0.0]"
"I've eaten here several times and I love it-- but don't take my word for it, the lines outside are testament to the quality of the food inside. Inside there is plenty of seating and ordering is straightforward so that line I mentioned moves quickly. For the value the food is outstanding, but given that the only dinner fare is meatballs you may feel a tad limited. The meatballs do taste great mind you, but after three times at this restaurant each successive visit feels far less exciting. The absolute best part of the whole meal though has got to be the custom ice cream sandwiches. I'd go back just for those.","[1.0, 0.0]"
Had late lunch here.  Food was delish and Happy Hour Prosecco all you can drink!  The meat and cheese board was fabulous and  good prices.   Staff very friendly and attentive and great atmosphere.,"[0.0, 1.0]"
